currency,in_stock,price,rating,title,external_id,url
GBP,True,16.16,1,The Iliad,the-iliad_69,https://books.toscrape.com/catalogue/the-iliad_69/index.html
GBP,True,40.67,2,The Immortal Life of Henrietta Lacks,the-immortal-life-of-henrietta-lacks_753,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html
GBP,True,59.45,1,The Improbability of Love,the-improbability-of-love_607,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
GBP,True,20.59,5,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935,https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html
GBP,True,27.41,1,The Infinities,the-infinities_257,https://books.toscrape.com/catalogue/the-infinities_257/index.html
GBP,True,37.34,1,The Invention of Wings,the-invention-of-wings_448,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html
GBP,True,38.71,3,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
GBP,True,43.27,4,The Joy of Cooking,the-joy-of-cooking_449,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html
GBP,True,41.82,4,The Kite Runner,the-kite-runner_847,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html
GBP,True,29.64,4,"The Land of 10,000 Madonnas",the-land-of-10000-madonnas_258,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html
GBP,True,36.26,2,The Last Girl (The Dominion Trilogy #1),the-last-girl-the-dominion-trilogy-1_70,https://books.toscrape.com/catalogue/the-last-girl-the-dominion-trilogy-1_70/index.html
GBP,True,54.21,2,The Last Mile (Amos Decker #2),the-last-mile-amos-decker-2_754,https://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html
GBP,True,55.55,2,The Last Painting of Sara de Vos,the-last-painting-of-sara-de-vos_259,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html
GBP,True,33.92,3,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html
GBP,True,16.77,3,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936,https://books.toscrape.com/catalogue/the-life-changing-magic-of-tidying-up-the-japanese-art-of-decluttering-and-organizing_936/index.html
GBP,True,54.43,1,The Light of the Fireflies,the-light-of-the-fireflies_71,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
GBP,True,17.43,3,The Literature Book (Big Ideas Simply Explained),the-literature-book-big-ideas-simply-explained_755,https://books.toscrape.com/catalogue/the-literature-book-big-ideas-simply-explained_755/index.html
GBP,True,24.73,3,The Little Paris Bookshop,the-little-paris-bookshop_407,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html
GBP,True,45.42,2,The Little Prince,the-little-prince_72,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
GBP,True,33.26,2,The Lonely City: Adventures in the Art of Being Alone,the-lonely-city-adventures-in-the-art-of-being-alone_639,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html
GBP,True,43.59,5,The Lonely Ones,the-lonely-ones_261,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
GBP,True,23.40,1,The Loney,the-loney_756,https://books.toscrape.com/catalogue/the-loney_756/index.html
GBP,True,44.07,1,The Long Haul (Diary of a Wimpy Kid #9),the-long-haul-diary-of-a-wimpy-kid-9_757,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html
GBP,True,10.97,1,The Long Shadow of Small Ghosts: Murder and Memory in an American City,the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848,https://books.toscrape.com/catalogue/the-long-shadow-of-small-ghosts-murder-and-memory-in-an-american-city_848/index.html
GBP,True,37.60,2,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849,https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html
GBP,True,58.09,2,The Lover's Dictionary,the-lovers-dictionary_262,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
GBP,True,10.40,1,The Lucifer Effect: Understanding How Good People Turn Evil,the-lucifer-effect-understanding-how-good-people-turn-evil_758,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html
GBP,True,31.58,2,The Makings of a Fatherless Child,the-makings-of-a-fatherless-child_450,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html
GBP,True,59.45,4,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html
GBP,True,28.08,4,The Marriage of Opposites,the-marriage-of-opposites_759,https://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html
GBP,True,41.39,2,The Martian (The Martian #1),the-martian-the-martian-1_548,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
GBP,True,55.85,1,The Matchmaker's Playbook (Wingmen Inc. #1),the-matchmakers-playbook-wingmen-inc-1_850,https://books.toscrape.com/catalogue/the-matchmakers-playbook-wingmen-inc-1_850/index.html
GBP,True,42.91,5,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
GBP,True,20.93,1,The Maze Runner (The Maze Runner #1),the-maze-runner-the-maze-runner-1_263,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
GBP,True,28.58,1,The Metamorphosis,the-metamorphosis_409,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
GBP,True,28.45,4,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
GBP,True,26.20,1,The Midnight Watch: A Novel of the Titanic and the Californian,the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html
GBP,True,23.89,4,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937,https://books.toscrape.com/catalogue/the-mindfulness-and-acceptance-workbook-for-anxiety-a-guide-to-breaking-free-from-anxiety-phobias-and-worry-using-acceptance-and-commitment-therapy_937/index.html
GBP,True,29.38,1,The Mirror & the Maze (The Wrath and the Dawn #1.5),the-mirror-the-maze-the-wrath-and-the-dawn-15_73,https://books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html
GBP,True,43.29,3,The Mistake (Off-Campus #2),the-mistake-off-campus-2_851,https://books.toscrape.com/catalogue/the-mistake-off-campus-2_851/index.html
GBP,True,12.34,4,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
GBP,True,42.96,4,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,the-most-perfect-thing-inside-and-outside-a-birds-egg_938,https://books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html
GBP,True,44.10,4,The Murder of Roger Ackroyd (Hercule Poirot #4),the-murder-of-roger-ackroyd-hercule-poirot-4_852,https://books.toscrape.com/catalogue/the-murder-of-roger-ackroyd-hercule-poirot-4_852/index.html
GBP,True,54.11,3,The Murder That Never Was (Forensic Instincts #5),the-murder-that-never-was-forensic-instincts-5_939,https://books.toscrape.com/catalogue/the-murder-that-never-was-forensic-instincts-5_939/index.html
GBP,True,24.80,4,The Mysterious Affair at Styles (Hercule Poirot #1),the-mysterious-affair-at-styles-hercule-poirot-1_452,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html
GBP,True,37.25,2,The Name of God is Mercy,the-name-of-god-is-mercy_264,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
GBP,True,50.59,3,The Name of the Wind (The Kingkiller Chronicle #1),the-name-of-the-wind-the-kingkiller-chronicle-1_74,https://books.toscrape.com/catalogue/the-name-of-the-wind-the-kingkiller-chronicle-1_74/index.html
GBP,True,38.16,4,The Nameless City (The Nameless City #1),the-nameless-city-the-nameless-city-1_940,https://books.toscrape.com/catalogue/the-nameless-city-the-nameless-city-1_940/index.html
GBP,True,52.53,5,The Nanny Diaries (Nanny #1),the-nanny-diaries-nanny-1_265,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
GBP,True,45.22,3,The Natural History of Us (The Fine Art of Pretending #2),the-natural-history-of-us-the-fine-art-of-pretending-2_941,https://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html
GBP,True,37.34,5,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853,https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html
GBP,True,44.05,5,The New Brand You: Your New Image Makes the Sale for You,the-new-brand-you-your-new-image-makes-the-sale-for-you_575,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
GBP,True,43.02,3,The New Drawing on the Right Side of the Brain,the-new-drawing-on-the-right-side-of-the-brain_550,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
GBP,True,44.92,3,The New Guy (and Other Senior Year Distractions),the-new-guy-and-other-senior-year-distractions_266,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
GBP,True,36.34,1,The Nicomachean Ethics,the-nicomachean-ethics_75,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
GBP,True,26.26,4,The Nightingale,the-nightingale_267,https://books.toscrape.com/catalogue/the-nightingale_267/index.html
GBP,True,57.70,4,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76,https://books.toscrape.com/catalogue/the-no-1-ladies-detective-agency-no-1-ladies-detective-agency-1_76/index.html
GBP,True,45.43,1,The Obsession,the-obsession_268,https://books.toscrape.com/catalogue/the-obsession_268/index.html
GBP,True,29.64,3,The Odyssey,the-odyssey_77,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
GBP,True,38.21,2,The Omnivore's Dilemma: A Natural History of Four Meals,the-omnivores-dilemma-a-natural-history-of-four-meals_854,https://books.toscrape.com/catalogue/the-omnivores-dilemma-a-natural-history-of-four-meals_854/index.html
GBP,True,10.01,4,The Origin of Species,the-origin-of-species_499,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
GBP,True,36.80,3,The Paris Wife,the-paris-wife_269,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html
GBP,True,28.32,5,The Passion of Dolssa,the-passion-of-dolssa_351,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
GBP,True,56.50,4,The Past Never Ends,the-past-never-ends_942,https://books.toscrape.com/catalogue/the-past-never-ends_942/index.html
GBP,True,59.99,3,The Perfect Play (Play by Play #1),the-perfect-play-play-by-play-1_352,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
GBP,True,55.02,3,The Perks of Being a Wallflower,the-perks-of-being-a-wallflower_453,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html
GBP,True,29.70,2,The Picture of Dorian Gray,the-picture-of-dorian-gray_270,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
GBP,True,50.26,2,The Pilgrim's Progress,the-pilgrims-progress_353,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
GBP,True,56.41,1,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943,https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html
GBP,True,11.05,5,The Power Greens Cookbook: 140 Delicious Superfood Recipes,the-power-greens-cookbook-140-delicious-superfood-recipes_410,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
GBP,True,16.88,3,The Power of Habit: Why We Do What We Do in Life and Business,the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760,https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html
GBP,True,43.54,2,The Power of Now: A Guide to Spiritual Enlightenment,the-power-of-now-a-guide-to-spiritual-enlightenment_855,https://books.toscrape.com/catalogue/the-power-of-now-a-guide-to-spiritual-enlightenment_855/index.html
GBP,True,10.65,1,The Project,the-project_856,https://books.toscrape.com/catalogue/the-project_856/index.html
GBP,True,36.00,2,The Psychopath Test: A Journey Through the Madness Industry,the-psychopath-test-a-journey-through-the-madness-industry_857,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html
GBP,True,12.25,1,The Purest Hook (Second Circle Tattoos #3),the-purest-hook-second-circle-tattoos-3_271,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
GBP,True,37.19,3,The Purpose Driven Life: What on Earth Am I Here for?,the-purpose-driven-life-what-on-earth-am-i-here-for_272,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
GBP,True,57.74,4,The Raven Boys (The Raven Cycle #1),the-raven-boys-the-raven-cycle-1_411,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
GBP,True,30.57,2,The Raven King (The Raven Cycle #4),the-raven-king-the-raven-cycle-4_412,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html
GBP,True,35.66,5,The Red Tent,the-red-tent_273,https://books.toscrape.com/catalogue/the-red-tent_273/index.html
GBP,True,51.36,5,The Regional Office Is Under Attack!,the-regional-office-is-under-attack_858,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
GBP,True,33.78,3,The Republic,the-republic_78,https://books.toscrape.com/catalogue/the-republic_78/index.html
GBP,True,22.65,1,The Requiem Red,the-requiem-red_995,https://books.toscrape.com/catalogue/the-requiem-red_995/index.html
GBP,True,34.77,1,The Rest Is Noise: Listening to the Twentieth Century,the-rest-is-noise-listening-to-the-twentieth-century_274,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
GBP,True,10.92,1,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
GBP,True,39.67,2,The Rise and Fall of the Third Reich: A History of Nazi Germany,the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
GBP,True,42.57,3,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html
GBP,True,23.21,1,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html
GBP,True,58.64,4,The Rose & the Dagger (The Wrath and the Dawn #2),the-rose-the-dagger-the-wrath-and-the-dawn-2_278,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html
GBP,True,54.04,1,The Rosie Project (Don Tillman #1),the-rosie-project-don-tillman-1_761,https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html
GBP,True,54.12,3,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html
GBP,True,54.81,1,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html
GBP,True,55.55,5,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",the-sandman-vol-3-dream-country-the-sandman-volumes-3_279,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html
GBP,True,15.08,4,The Secret Garden,the-secret-garden_413,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
GBP,True,34.56,3,The Secret Healer,the-secret-healer_80,https://books.toscrape.com/catalogue/the-secret-healer_80/index.html
GBP,True,56.13,1,The Secret of Dreadwillow Carse,the-secret-of-dreadwillow-carse_944,https://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html
GBP,True,27.37,4,The Secret (The Secret #1),the-secret-the-secret-1_859,https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html
GBP,True,29.45,1,The Selfish Gene,the-selfish-gene_81,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html
GBP,True,31.38,3,The Sense of an Ending,the-sense-of-an-ending_111,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html
GBP,True,28.03,1,The Shack,the-shack_576,https://books.toscrape.com/catalogue/the-shack_576/index.html
GBP,True,33.14,1,The Shadow Hero (The Shadow Hero),the-shadow-hero-the-shadow-hero_860,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html
GBP,True,27.88,3,The Shining (The Shining #1),the-shining-the-shining-1_354,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
GBP,True,46.29,5,The Silent Sister (Riley MacPherson #1),the-silent-sister-riley-macpherson-1_641,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html
GBP,True,36.25,3,The Silent Twin (Detective Jennifer Knight #3),the-silent-twin-detective-jennifer-knight-3_82,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html
GBP,True,12.34,5,The Silent Wife,the-silent-wife_83,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
GBP,True,23.05,5,The Silkworm (Cormoran Strike #2),the-silkworm-cormoran-strike-2_280,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
GBP,True,11.68,4,"The Sleep Revolution: Transforming Your Life, One Night at a Time",the-sleep-revolution-transforming-your-life-one-night-at-a-time_608,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
GBP,True,23.59,1,The Smitten Kitchen Cookbook,the-smitten-kitchen-cookbook_281,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
GBP,True,37.40,5,The Song of Achilles,the-song-of-achilles_762,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html
GBP,True,44.48,5,The Songs of the Gods,the-songs-of-the-gods_763,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html
GBP,True,57.84,5,The Sound Of Love,the-sound-of-love_455,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html
GBP,True,57.86,2,The Stand,the-stand_282,https://books.toscrape.com/catalogue/the-stand_282/index.html
GBP,True,32.30,5,The Star-Touched Queen,the-star-touched-queen_642,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html
GBP,True,46.02,5,The Star-Touched Queen,the-star-touched-queen_764,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html
GBP,True,41.14,4,The Story of Art,the-story-of-art_500,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
GBP,True,43.19,4,The Story of Hong Gildong,the-story-of-hong-gildong_84,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
GBP,True,17.44,4,The Stranger,the-stranger_861,https://books.toscrape.com/catalogue/the-stranger_861/index.html
GBP,True,11.89,2,"The Suffragettes (Little Black Classics, #96)",the-suffragettes-little-black-classics-96_112,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html
GBP,True,52.67,4,The Testament of Mary,the-testament-of-mary_765,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html
GBP,True,48.77,1,The Thing About Jellyfish,the-thing-about-jellyfish_283,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
GBP,True,12.61,5,The Third Wave: An Entrepreneur’s Vision of the Future,the-third-wave-an-entrepreneurs-vision-of-the-future_862,https://books.toscrape.com/catalogue/the-third-wave-an-entrepreneurs-vision-of-the-future_862/index.html
GBP,True,13.33,3,"The Three Searches, Meaning, and the Story",the-three-searches-meaning-and-the-story_649,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html
GBP,True,27.88,5,The Time Keeper,the-time-keeper_766,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html
GBP,True,10.02,2,The Tipping Point: How Little Things Can Make a Big Difference,the-tipping-point-how-little-things-can-make-a-big-difference_284,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
GBP,True,19.09,1,The Torch Is Passed: A Harding Family Story,the-torch-is-passed-a-harding-family-story_945,https://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html
GBP,True,15.77,1,The Travelers,the-travelers_285,https://books.toscrape.com/catalogue/the-travelers_285/index.html
GBP,True,41.56,5,The Tumor,the-tumor_85,https://books.toscrape.com/catalogue/the-tumor_85/index.html
GBP,True,45.75,4,The Undomestic Goddess,the-undomestic-goddess_286,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
GBP,True,43.62,5,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
GBP,True,42.15,4,The Vacationers,the-vacationers_863,https://books.toscrape.com/catalogue/the-vacationers_863/index.html
GBP,True,24.12,1,The Wedding Dress,the-wedding-dress_864,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html
GBP,True,32.61,3,The Wedding Pact (The O'Malleys #2),the-wedding-pact-the-omalleys-2_767,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html
GBP,True,35.96,4,The Whale,the-whale_501,https://books.toscrape.com/catalogue/the-whale_501/index.html
GBP,True,58.08,4,The White Cat and the Monk: A Retelling of the Poem “Pangur Bán”,the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865,https://books.toscrape.com/catalogue/the-white-cat-and-the-monk-a-retelling-of-the-poem-pangur-ban_865/index.html
GBP,True,25.91,5,The White Queen (The Cousins' War #1),the-white-queen-the-cousins-war-1_768,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html
GBP,True,36.52,2,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html
GBP,True,14.41,3,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
GBP,True,27.26,2,The Widow,the-widow_609,https://books.toscrape.com/catalogue/the-widow_609/index.html
GBP,True,56.07,3,The Wild Robot,the-wild-robot_288,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html
GBP,True,56.80,4,The Wright Brothers,the-wright-brothers_769,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html
GBP,True,34.72,1,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html
GBP,True,43.04,2,The Year of Magical Thinking,the-year-of-magical-thinking_770,https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html
GBP,True,19.69,5,The Zombie Room,the-zombie-room_87,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html
GBP,True,21.14,1,"Thinking, Fast and Slow",thinking-fast-and-slow_289,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
GBP,True,17.27,5,Thirst,thirst_946,https://books.toscrape.com/catalogue/thirst_946/index.html
GBP,True,52.72,1,Thirteen Reasons Why,thirteen-reasons-why_866,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html
GBP,True,27.12,2,This Is Where It Ends,this-is-where-it-ends_771,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html
GBP,True,38.40,1,This Is Your Brain on Music: The Science of a Human Obsession,this-is-your-brain-on-music-the-science-of-a-human-obsession_414,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html
GBP,True,48.71,1,This One Moment (Pushing Limits #1),this-one-moment-pushing-limits-1_88,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
GBP,True,19.49,4,This One Summer,this-one-summer_947,https://books.toscrape.com/catalogue/this-one-summer_947/index.html
GBP,True,59.64,1,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867,https://books.toscrape.com/catalogue/thomas-jefferson-and-the-tripoli-pirates-the-forgotten-war-that-changed-american-history_867/index.html
GBP,True,23.21,3,Three-Martini Lunch,three-martini-lunch_290,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
GBP,True,44.18,2,Three Wishes (River of Time: California #1),three-wishes-river-of-time-california-1_89,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html
